id,externalid,firstname,lastname,email,title,lastmodifieddate,isinactive,department,supervisor,DELETE_RandomColumn,DELETE_SupervisorRow,DELETE_RandYear
8965,27074,Sylvia,Bailey,Sylvia.Bailey@businessdatastack.com,Sr. Manager,2021-10-02,T,31,9469,5,932,2021
8240,66260,Sophia,Santana,Sophia.Santana@businessdatastack.com,Sr. Analyst,2021-09-26,F,35,8255,3,923,2021
7475,16607,Kathy,Valentine,Kathy.Valentine@businessdatastack.com,Sr. Analyst,2022-01-03,T,16,8255,3,923,2022
2835,63100,Maren,Hartman,Maren.Hartman@businessdatastack.com,Analyst,2020-09-02,F,21,6677,2,925,2020
6798,92622,Amira,Huber,Amira.Huber@businessdatastack.com,Sr. Manager,2022-06-01,F,21,9469,5,932,2022
4916,27353,Alani,Simon,Alani.Simon@businessdatastack.com,Analyst,2020-11-16,F,20,6677,2,925,2020
8255,73881,Autumn,Andersen,Autumn.Andersen@businessdatastack.com,Manager,2021-10-26,F,34,4927,4,935,2021
3528,46427,Jack,Moss,Jack.Moss@businessdatastack.com,Sr. Director,2021-03-10,F,22,,7,,2021
6677,78530,Abel,Cook,Abel.Cook@businessdatastack.com,Sr. Analyst,2020-11-09,F,17,1894,3,945,2020
594,1486,Rodney,Malone,Rodney.Malone@businessdatastack.com,Sr. Director,2021-06-14,F,33,,7,,2021
9384,742,Patrick,Bush,Patrick.Bush@businessdatastack.com,Analyst,2021-05-21,F,28,9502,2,929,2021
5241,34755,Felicity,Adams,Felicity.Adams@businessdatastack.com,Analyst,2022-03-13,F,22,9502,2,929,2022
9502,34389,Jade,Beard,Jade.Beard@businessdatastack.com,Sr. Analyst,2021-10-15,F,20,1894,3,945,2021
5351,82264,Jefferson,Anderson,Jefferson.Anderson@businessdatastack.com,Analyst,2022-03-02,F,29,9987,2,933,2022
1325,35878,Chaz,Lopez,Chaz.Lopez@businessdatastack.com,Analyst,2022-02-26,F,22,9987,2,933,2022
9469,47429,Danny,Mcclure,Danny.Mcclure@businessdatastack.com,Director,2022-09-08,T,33,4307,6,934,2022
9987,9381,Dexter,Savage,Dexter.Savage@businessdatastack.com,Sr. Analyst,2022-01-18,F,30,1894,3,945,2022
4307,42920,Teresa,Murray,Teresa.Murray@businessdatastack.com,Sr. Director,2021-11-08,F,21,,7,,2021
4927,54973,Rubi,Obrien,Rubi.Obrien@businessdatastack.com,Sr. Manager,2022-09-10,T,37,3123,5,939,2022
1153,87029,Naomi,Bryant,Naomi.Bryant@businessdatastack.com,Sr. Director,2020-06-20,F,29,,7,,2020
3686,87296,Aiden,Holder,Aiden.Holder@businessdatastack.com,Sr. Director,2021-06-02,F,35,,7,,2021
2220,9680,Michaela,Sellers,Michaela.Sellers@businessdatastack.com,Sr. Director,2020-01-03,F,16,,7,,2020
3123,43998,Jon,Spears,Jon.Spears@businessdatastack.com,Director,2022-04-13,F,31,664,6,942,2022
8771,14876,Dylan,Kerr,Dylan.Kerr@businessdatastack.com,Sr. Manager,2022-01-25,F,29,2760,5,941,2022
2760,16064,Kailee,Chen,Kailee.Chen@businessdatastack.com,Director,2020-12-16,F,23,664,6,942,2020
664,92802,Quinn,Petty,Quinn.Petty@businessdatastack.com,Sr. Director,2022-05-12,F,30,,7,,2022
9264,74972,Kane,Flores,Kane.Flores@businessdatastack.com,Sr. Manager,2022-05-18,F,19,2256,5,954,2022
7380,75685,Shyla,Sosa,Shyla.Sosa@businessdatastack.com,Sr. Manager,2021-12-08,F,25,2256,5,954,2021
1894,3700,Pablo,Choi,Pablo.Choi@businessdatastack.com,Manager,2020-07-09,F,26,1224,4,958,2020
1321,92766,Ahmad,Fleming,Ahmad.Fleming@businessdatastack.com,Analyst,2022-08-09,F,20,3920,2,947,2022
3920,62297,Olive,Mooney,Olive.Mooney@businessdatastack.com,Sr. Analyst,2022-02-21,F,35,5192,3,964,2022
2602,57820,Madilynn,Hayden,Madilynn.Hayden@businessdatastack.com,Analyst,2021-09-20,F,16,1323,2,950,2021
7071,26092,Xander,Liu,Xander.Liu@businessdatastack.com,Sr. Director,2020-05-18,T,20,,7,,2020
1323,26411,Thalia,Carr,Thalia.Carr@businessdatastack.com,Sr. Analyst,2022-07-24,T,28,5192,3,964,2022
6039,3820,Jakobe,Roach,Jakobe.Roach@businessdatastack.com,Analyst,2020-05-21,F,35,5931,2,955,2020
2771,5019,Jaylin,Yang,Jaylin.Yang@businessdatastack.com,Sr. Director,2021-03-22,T,23,,7,,2021
7140,81195,Jaylee,Cardenas,Jaylee.Cardenas@businessdatastack.com,Sr. Director,2021-09-14,T,29,,7,,2021
2256,96979,Giovanna,Norman,Giovanna.Norman@businessdatastack.com,Director,2021-04-08,F,20,480,6,962,2021
5931,7709,Kaia,Shea,Kaia.Shea@businessdatastack.com,Sr. Analyst,2022-01-10,F,21,5192,3,964,2022
3094,56153,Immanuel,Durham,Immanuel.Durham@businessdatastack.com,Analyst,2020-04-24,F,35,9333,2,985,2020
8381,96592,Presley,Lang,Presley.Lang@businessdatastack.com,Director,2021-04-22,F,17,480,6,962,2021
1224,25197,Taniyah,Chandler,Taniyah.Chandler@businessdatastack.com,Sr. Manager,2021-04-10,T,32,9873,5,961,2021
8804,74369,Jasmine,Gamble,Jasmine.Gamble@businessdatastack.com,Analyst,2022-04-02,F,20,9333,2,985,2022
5070,80794,Philip,Love,Philip.Love@businessdatastack.com,Sr. Manager,2022-02-19,T,35,9873,5,961,2022
9873,26856,Jimena,Shaw,Jimena.Shaw@businessdatastack.com,Director,2020-05-28,F,26,480,6,962,2020
480,33240,Anderson,Church,Anderson.Church@businessdatastack.com,Sr. Director,2021-05-28,F,16,,7,,2021
2635,99887,Aarav,Lucas,Aarav.Lucas@businessdatastack.com,Sr. Director,2021-08-06,F,19,,7,,2021
5192,94424,Rene,Wade,Rene.Wade@businessdatastack.com,Manager,2022-02-28,F,33,2909,4,969,2022
6528,33496,Isabel,Lynn,Isabel.Lynn@businessdatastack.com,Director,2022-08-01,T,23,9060,6,966,2022
9060,45064,Jamarion,Hart,Jamarion.Hart@businessdatastack.com,Sr. Director,2020-11-11,T,34,,7,,2020
7604,23595,Zariah,Oneal,Zariah.Oneal@businessdatastack.com,Analyst,2021-05-12,F,26,9333,2,985,2021
2927,37507,Oswaldo,Richard,Oswaldo.Richard@businessdatastack.com,Analyst,2021-06-10,F,36,9333,2,985,2021
2909,64982,Sophia,Pace,Sophia.Pace@businessdatastack.com,Sr. Manager,2021-12-03,T,20,1508,5,976,2021
8038,75153,Trevor,Mcclure,Trevor.Mcclure@businessdatastack.com,Sr. Director,2020-01-24,F,35,,7,,2020
6282,84367,Abagail,Becker,Abagail.Becker@businessdatastack.com,Sr. Director,2021-06-05,T,32,,7,,2021
2207,57544,Halle,Riley,Halle.Riley@businessdatastack.com,Manager,2020-08-25,F,32,3314,4,973,2020
3314,14587,Giana,Riggs,Giana.Riggs@businessdatastack.com,Sr. Manager,2022-07-01,F,19,1508,5,976,2022
2366,54988,Amari,Ward,Amari.Ward@businessdatastack.com,Manager,2020-06-01,F,19,4782,4,978,2020
2950,680,Tess,Glass,Tess.Glass@businessdatastack.com,Analyst,2021-03-18,F,31,9333,2,985,2021
1508,88779,Maxim,Koch,Maxim.Koch@businessdatastack.com,Director,2021-10-12,F,30,7133,6,988,2021
6258,96498,Pierce,Mejia,Pierce.Mejia@businessdatastack.com,Director,2021-09-16,T,33,7133,6,988,2021
4782,71345,Anabelle,Cruz,Anabelle.Cruz@businessdatastack.com,Sr. Manager,2022-01-09,T,20,6327,5,981,2022
7990,81324,Trent,Marks,Trent.Marks@businessdatastack.com,Manager,2021-09-07,T,22,4077,4,982,2021
9072,64871,Matilda,Duke,Matilda.Duke@businessdatastack.com,Analyst,2022-02-21,F,37,9333,2,985,2022
6327,11271,James,Garrison,James.Garrison@businessdatastack.com,Director,2020-06-18,F,29,7133,6,988,2020
4077,39759,Emilia,Terrell,Emilia.Terrell@businessdatastack.com,Sr. Manager,2021-09-13,T,29,5252,5,995,2021
8344,63619,Harper,Powell,Harper.Powell@businessdatastack.com,Manager,2022-05-28,T,19,9488,4,986,2022
7206,58113,Elizabeth,Cline,Elizabeth.Cline@businessdatastack.com,Analyst,2020-09-04,F,34,9333,2,985,2020
9333,90762,Emmy,Lewis,Emmy.Lewis@businessdatastack.com,Sr. Analyst,2021-06-12,F,16,934,3,989,2021
9488,66375,Helen,Brock,Helen.Brock@businessdatastack.com,Sr. Manager,2022-08-05,F,31,5252,5,995,2022
5024,15521,Dayana,Murray,Dayana.Murray@businessdatastack.com,Sr. Manager,2021-10-07,F,24,5252,5,995,2021
7133,73364,Alexia,Hale,Alexia.Hale@businessdatastack.com,Sr. Director,2021-08-27,F,30,,7,,2021
934,46836,Haylie,Daniel,Haylie.Daniel@businessdatastack.com,Manager,2022-05-01,F,35,,4,,2022
7492,54228,Harper,Cameron,Harper.Cameron@businessdatastack.com,Analyst,2022-03-11,F,19,,2,,2022
9086,36451,Kaitlin,Bowen,Kaitlin.Bowen@businessdatastack.com,Analyst,2021-11-03,F,24,,2,,2021
3445,64681,Israel,Hamilton,Israel.Hamilton@businessdatastack.com,Sr. Director,2020-08-24,F,20,,7,,2020
5240,84108,Willow,Robinson,Willow.Robinson@businessdatastack.com,Analyst,2022-06-16,T,33,,2,,2022
882,66284,Enzo,Austin,Enzo.Austin@businessdatastack.com,Analyst,2022-02-02,T,32,,2,,2022
5252,15481,Erica,Petersen,Erica.Petersen@businessdatastack.com,Director,2021-07-27,F,37,6739,6,999,2021
6898,12751,Ellis,Kaiser,Ellis.Kaiser@businessdatastack.com,Director,2022-09-10,F,27,6739,6,999,2022
7706,60462,Ingrid,Farrell,Ingrid.Farrell@businessdatastack.com,Analyst,2020-04-07,T,29,,2,,2020
5442,59210,Declan,Schwartz,Declan.Schwartz@businessdatastack.com,Manager,2022-04-15,T,18,,4,,2022
6739,27509,Kimberly,Ortega,Kimberly.Ortega@businessdatastack.com,Sr. Director,2021-05-14,F,31,,7,,2021
8634,89169,Teagan,Beard,Teagan.Beard@businessdatastack.com,Analyst,2020-01-08,T,23,,2,,2020
4124,1180,Lillie,Valencia,Lillie.Valencia@businessdatastack.com,Manager,2021-10-09,F,25,,4,,2021
